timestamp_utc,latitude,longitude,predicted_rainfall_mm_hr,heavy_probability,predicted_hazard,cyclone_latitude,cyclone_longitude,cyclone_wind_kt,cyclone_pressure_hpa,cyclone_pressure_drop_hpa
2019-04-30 05:00:00,12.15,83.85,47.61336718651423,0.9962820557866232,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 04:00:00,13.65,84.35,47.4723885592762,0.9636324094073624,Extreme,12.4,86.03333333333333,76.66666666666667,972.6666666666666,29.33333333333333
2019-04-30 05:00:00,13.849999,84.25,47.43237413562064,0.953200359484234,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:30:00,13.25,83.549995,47.27846741117138,0.8723004633131843,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.549999,83.45,46.93720320075876,0.86388205656447,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:00:00,12.15,83.75,46.59833748260954,0.9391810020768944,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:30:00,13.849999,83.549995,46.520777871390486,0.9217803985601716,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,12.25,83.85,46.33520913737773,0.9958799760008492,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.45,83.65,46.22281009269526,0.9177367585295064,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.65,83.65,46.04140953470471,0.9139729800456544,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:00:00,13.849999,84.15,45.92427313766351,0.9662296211165748,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:00:00,13.549999,83.65,45.88291399364605,0.8454688622250557,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:30:00,12.25,84.049995,45.86696998687621,0.8448525964239502,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,12.55,83.85,45.7622083798444,0.9446304301541136,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:00:00,12.05,83.85,45.74409849769206,0.999275625805462,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 04:00:00,12.15,85.65,45.65303808451907,0.9998894693351352,Extreme,12.4,86.03333333333333,76.66666666666667,972.6666666666666,29.33333333333333
2019-04-30 05:00:00,13.75,84.25,45.64291019201901,0.90394522595683,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:30:00,13.25,83.45,45.57842655199679,0.9303151041269954,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 04:30:00,13.95,84.45,45.40277169226668,0.9456676785093564,Extreme,12.45,85.95,77.5,972.0,30.0
2019-04-30 05:30:00,13.25,83.65,45.10511913033014,0.8862885132313775,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.349999,83.549995,45.058754379561854,0.907627632778581,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:00:00,12.849999,83.549995,44.94764268200637,0.9291434765504883,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 04:30:00,13.75,84.35,44.90987019375874,0.9664499703432812,Extreme,12.45,85.95,77.5,972.0,30.0
2019-04-30 05:00:00,13.95,84.049995,44.88219257047302,0.9148870208496656,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:00:00,13.65,83.85,44.84401661210162,0.9732337735978124,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
